year,ikt_ID,jkt_ID,ijkt_ID,i2jkt_ID,exposure,count
2002,1369,3032,26747,31457,42,0
2002,1369,3036,26751,31461,60,0
2002,1369,3273,26760,31469,54,0
2002,1369,3285,26762,31471,84,0
2002,1369,3402,26765,31474,106,1
2002,1369,3410,26767,31476,74,0
2002,1377,1,34,31478,10,0
2002,1377,4,132,31480,28,0
2002,1377,144,3863,31486,45,1
2002,1377,221,5420,31488,27,0
2002,1377,265,6384,31490,28,1
2002,1377,267,6617,31492,44,0
2002,1377,324,8012,31494,23,1
2002,1377,378,8950,31496,23,0
2002,1377,494,11247,31499,31,0
2002,1377,523,11796,31501,106,3
2002,1377,754,16346,31504,25,0
2002,1377,787,16957,31506,4,0
2002,1377,886,18575,31508,47,1
2002,1377,930,19477,31511,21,0
2002,1377,1172,23753,31516,75,0
2002,1377,1337,26210,31518,36,0
2002,1377,1369,26661,31520,19,0
2002,1377,1386,26769,31522,126,5
2002,1377,1769,26773,31526,11,0
2002,1377,1826,26775,31528,16,0
2002,1377,1862,26778,31531,42,1
2002,1377,1871,26780,31533,44,0
2002,1377,2013,26783,31536,39,0
2002,1377,2125,26785,31538,50,1
2002,1377,2213,26788,31540,21,0
2002,1377,2325,26790,31542,97,1
2002,1377,2539,26796,31548,48,1
2002,1377,2810,26798,31550,47,0
2002,1377,2962,26800,31552,78,2
2002,1377,2972,26802,31554,1,0
2002,1377,2986,26804,31556,81,0
2002,1377,3018,26807,31559,67,0
2002,1377,3032,26809,31561,17,0
2002,1377,3036,26811,31563,39,0
2002,1377,3273,26815,31566,29,0
2002,1377,3285,26817,31568,57,2
2002,1377,3402,26819,31570,50,0
2002,1377,3410,26821,31572,50,0
2002,1386,1,36,31702,10,0
2002,1386,4,134,31704,30,2
2002,1386,144,3865,31710,44,1
2002,1386,221,5424,31712,25,0
2002,1386,265,6386,31715,24,0
2002,1386,267,6619,31717,47,0
2002,1386,324,8014,31719,20,0
2002,1386,378,8952,31721,23,0
2002,1386,494,11252,31723,31,0
2002,1386,523,11798,31725,104,4
2002,1386,754,16349,31728,24,2
2002,1386,787,16958,31730,4,0
2002,1386,886,18577,31732,46,0
2002,1386,930,19483,31735,20,0
2002,1386,1172,23755,31738,77,0
2002,1386,1337,26214,31740,34,0
2002,1386,1369,26665,31743,19,0
2002,1386,1377,26769,31745,187,10
2002,1386,1769,26906,31748,9,0
2002,1386,1826,26909,31750,15,0
2002,1386,1862,26912,31753,40,0
2002,1386,1871,26914,31755,43,0
2002,1386,2013,26917,31758,37,0
2002,1386,2125,26919,31760,49,1
2002,1386,2213,26921,31762,22,1
2002,1386,2325,26923,31764,102,3
2002,1386,2539,26929,31769,46,0
2002,1386,2810,26931,31771,51,0
2002,1386,2962,26933,31773,80,2
2002,1386,2972,26935,31775,1,0
2002,1386,2986,26937,31777,85,2
2002,1386,3018,26940,31780,66,2
2002,1386,3032,26942,31782,15,0
2002,1386,3036,26945,31785,39,1
2002,1386,3273,26949,31788,31,0
2002,1386,3285,26951,31790,56,4
2002,1386,3402,26953,31792,50,1
2002,1386,3410,26955,31794,53,0
